date,origin,destination,total_trips
2020-09-07,11001,25175,1598
2020-09-07,11001,25290,238
2020-09-07,11001,25473,3434
2020-09-07,11001,25754,21505
2020-09-07,11001,41001,55
2020-09-07,11001,50001,234
2020-09-07,11001,73001,120
2020-09-07,11001,76001,49
2020-09-07,13001,8001,23
2020-09-07,15001,11001,197
2020-09-07,15001,15238,19
2020-09-07,15001,15759,35
2020-09-07,15238,15001,30
2020-09-07,15238,15759,64
2020-09-07,15759,11001,120
2020-09-07,15759,15001,71
2020-09-07,15759,15238,41
2020-09-07,15759,85001,23
2020-09-07,17001,63001,10
2020-09-07,17001,66001,203
2020-09-07,17001,76001,11
2020-09-07,19001,76001,145
2020-09-07,23001,23162,183
2020-09-07,23001,23417,13
2020-09-07,23001,70001,10
2020-09-07,23162,23001,351
2020-09-07,23417,23001,58
2020-09-07,23417,23162,10
2020-09-07,23660,23001,36
2020-09-07,23660,70001,13
2020-09-07,25175,11001,2451
2020-09-07,25175,25473,127
2020-09-07,25175,25754,72
2020-09-07,25175,25899,38
2020-09-07,25290,11001,939
2020-09-07,25290,25473,50
2020-09-07,25290,25754,221
2020-09-07,25473,11001,4170
2020-09-07,25473,25175,98
2020-09-07,25473,25754,285
2020-09-07,25754,11001,36043
2020-09-07,25754,25175,163
2020-09-07,25754,25290,79
2020-09-07,25754,25473,594
2020-09-07,25754,50001,11
2020-09-07,25754,73001,23
2020-09-07,25899,11001,23
2020-09-07,25899,25175,47
2020-09-07,41001,11001,103
2020-09-07,41001,25754,15
2020-09-07,41001,41551,31
2020-09-07,41001,73001,34
2020-09-07,41551,41001,39
2020-09-07,47001,8001,74
2020-09-07,47001,8433,25
2020-09-07,47001,47189,207
2020-09-07,47189,8001,12
2020-09-07,47189,47001,237
2020-09-07,50001,11001,598
2020-09-07,50001,25754,28
2020-09-07,52001,52356,69
2020-09-07,52356,52001,92
2020-09-07,52835,52001,10
2020-09-07,54001,54874,1700
2020-09-07,54405,54874,11
2020-09-07,54874,54001,1068
2020-09-07,63001,17001,23
2020-09-07,63001,66001,128
2020-09-07,63001,73001,15
2020-09-07,63001,76001,35
2020-09-07,66001,17001,236
2020-09-07,66001,63001,105
2020-09-07,66001,76001,77
2020-09-07,66001,76147,486
2020-09-07,68001,68081,26
2020-09-07,68001,68276,1761
2020-09-07,68001,68307,2338
2020-09-07,68001,68547,322
2020-09-07,68081,68001,33
2020-09-07,68081,68276,22
2020-09-07,68081,68307,22
2020-09-07,68276,68001,3506
2020-09-07,68276,68081,66
2020-09-07,68276,68307,3133
2020-09-07,68276,68547,787
2020-09-07,68307,68001,3371
2020-09-07,68307,68081,43
2020-09-07,68307,68276,2488
2020-09-07,68307,68547,425
2020-09-07,68547,68001,889
2020-09-07,68547,68276,1251
2020-09-07,68547,68307,818
2020-09-07,70001,23001,27
2020-09-07,73001,11001,308
2020-09-07,73001,25290,15
2020-09-07,73001,25754,48
2020-09-07,73001,41001,33
2020-09-07,73001,63001,34
2020-09-07,73001,73268,133
2020-09-07,73001,76001,10
2020-09-07,73268,11001,35
2020-09-07,73268,25754,16
2020-09-07,73268,73001,115
2020-09-07,76001,19001,105
2020-09-07,76001,52001,15
2020-09-07,76001,63001,14
2020-09-07,76001,66001,16
2020-09-07,76001,73001,11
2020-09-07,76001,76109,137
2020-09-07,76001,76111,115
2020-09-07,76001,76520,1693
2020-09-07,76001,76834,75
2020-09-07,76001,76892,2068
2020-09-07,76109,76001,159
2020-09-07,76111,66001,22
2020-09-07,76111,76001,337
2020-09-07,76111,76520,41
2020-09-07,76111,76834,122
2020-09-07,76111,76892,22
2020-09-07,76147,66001,666
2020-09-07,76520,76001,2846
2020-09-07,76520,76111,29
2020-09-07,76520,76892,227
2020-09-07,76834,66001,14
2020-09-07,76834,76001,240
2020-09-07,76834,76111,121
2020-09-07,76834,76520,11
2020-09-07,76892,76001,1610
2020-09-07,76892,76520,76
2020-09-08,5001,5088,12213
2020-09-08,5001,5129,1775
2020-09-08,5001,5360,24242
2020-09-08,5001,11001,23
2020-09-08,5045,5837,341
2020-09-08,5088,5001,12174
2020-09-08,5088,5129,176
2020-09-08,5088,5360,2272
2020-09-08,5129,5001,1843
2020-09-08,5129,5088,178
2020-09-08,5129,5360,1935
2020-09-08,5360,5001,23988
2020-09-08,5360,5088,2296
2020-09-08,5360,5129,1968
2020-09-08,5360,76001,14
2020-09-08,5837,5045,281
2020-09-08,8001,8078,181
2020-09-08,8001,8296,252
2020-09-08,8001,8433,5435
2020-09-08,8001,8573,524
2020-09-08,8001,8638,164
2020-09-08,8001,13001,24
2020-09-08,8001,47001,87
2020-09-08,8078,8001,191
2020-09-08,8078,8638,38
2020-09-08,8296,8001,275
2020-09-08,8296,8078,11
2020-09-08,8296,8433,116
2020-09-08,8433,8001,5267
2020-09-08,8433,8296,113
2020-09-08,8433,8573,108
2020-09-08,8433,47001,13
2020-09-08,8573,8001,540
2020-09-08,8573,8433,68
2020-09-08,8638,8001,186
2020-09-08,8638,8078,39
2020-09-08,8638,8433,10
2020-09-08,11001,5001,72
2020-09-08,11001,5360,10
2020-09-08,11001,8001,18
2020-09-08,11001,15001,93
2020-09-08,11001,15759,76
2020-09-08,11001,25175,3128
2020-09-08,11001,25290,421
2020-09-08,11001,25473,7144
2020-09-08,11001,25754,49424
2020-09-08,11001,41001,113
2020-09-08,11001,47001,22
2020-09-08,11001,50001,289
2020-09-08,11001,68001,12
2020-09-08,11001,73001,200
2020-09-08,11001,76001,35
2020-09-08,11001,85001,11
2020-09-08,15001,11001,104
2020-09-08,15001,15238,17
2020-09-08,15001,15759,104
2020-09-08,15238,15001,28
2020-09-08,15238,15759,106
2020-09-08,15759,11001,82
2020-09-08,15759,15001,98
2020-09-08,15759,15238,100
2020-09-08,15759,85001,45
2020-09-08,17001,66001,199
2020-09-08,18001,41001,49
2020-09-08,19001,76001,195
2020-09-08,23001,23162,449
2020-09-08,23001,23417,43
2020-09-08,23001,23660,11
2020-09-08,23001,70001,44
2020-09-08,23162,23001,453
2020-09-08,23417,23001,42
2020-09-08,23660,23001,10
2020-09-08,23660,70001,11
2020-09-08,25175,11001,3154
2020-09-08,25175,25473,174
2020-09-08,25175,25754,179
2020-09-08,25175,25899,65
2020-09-08,25290,11001,569
2020-09-08,25290,25473,14
2020-09-08,25290,25754,135
2020-09-08,25473,11001,7274
2020-09-08,25473,25175,178
2020-09-08,25473,25290,20
2020-09-08,25473,25754,777
2020-09-08,25754,11001,49521
2020-09-08,25754,25175,184
2020-09-08,25754,25290,126
2020-09-08,25754,25473,772
2020-09-08,25754,50001,11
2020-09-08,25754,73001,36
2020-09-08,25899,25175,74
2020-09-08,41001,11001,138
2020-09-08,41001,41551,64
2020-09-08,41001,73001,17
2020-09-08,41551,18001,10
2020-09-08,41551,41001,76
2020-09-08,47001,8001,50
2020-09-08,47001,47189,401
2020-09-08,47189,47001,451
2020-09-08,50001,11001,406
2020-09-08,50001,25754,15
2020-09-08,52001,19001,12
2020-09-08,52001,52356,137
2020-09-08,52001,52835,12
2020-09-08,52001,76001,27
2020-09-08,52356,52001,138
2020-09-08,52835,52001,26
2020-09-08,54001,54874,2384
2020-09-08,54874,54001,2394
2020-09-08,63001,66001,127
2020-09-08,63001,76001,27
2020-09-08,66001,11001,12
2020-09-08,66001,17001,206
2020-09-08,66001,63001,130
2020-09-08,66001,76001,37
2020-09-08,66001,76147,860
2020-09-08,68001,68081,41
2020-09-08,68001,68276,5359
2020-09-08,68001,68307,6119
2020-09-08,68001,68547,1183
2020-09-08,68081,68001,27
2020-09-08,68081,68276,43
2020-09-08,68081,68307,46
2020-09-08,68276,68001,5300
2020-09-08,68276,68081,48
2020-09-08,68276,68307,5095
2020-09-08,68276,68547,1630
2020-09-08,68307,11001,13
2020-09-08,68307,68001,5988
2020-09-08,68307,68081,51
2020-09-08,68307,68276,5210
2020-09-08,68307,68547,1208
2020-09-08,68547,68001,1194
2020-09-08,68547,68276,1656
2020-09-08,68547,68307,1190
2020-09-08,70001,23001,32
2020-09-08,70001,23660,21
2020-09-08,73001,11001,199
2020-09-08,73001,25754,13
2020-09-08,73001,41001,33
2020-09-08,73001,73268,152
2020-09-08,73268,73001,162
2020-09-08,76001,11001,25
2020-09-08,76001,19001,181
2020-09-08,76001,52001,20
2020-09-08,76001,66001,43
2020-09-08,76001,76109,240
2020-09-08,76001,76111,184
2020-09-08,76001,76520,3683
2020-09-08,76001,76834,158
2020-09-08,76001,76892,3571
2020-09-08,76109,76001,177
2020-09-08,76111,76001,168
2020-09-08,76111,76520,28
2020-09-08,76111,76834,195
2020-09-08,76111,76892,22
2020-09-08,76147,66001,826
2020-09-08,76520,76001,3551
2020-09-08,76520,76111,38
2020-09-08,76520,76892,278
2020-09-08,76834,76001,180
2020-09-08,76834,76111,191
2020-09-08,76834,76520,11
2020-09-08,76892,76001,3613
2020-09-08,76892,76111,16
2020-09-08,76892,76520,326
2020-09-08,85001,15759,11
2020-09-09,5001,5088,12376
2020-09-09,5001,5129,1795
2020-09-09,5001,5154,13
2020-09-09,5001,5360,24624
2020-09-09,5001,11001,13
2020-09-09,5045,5837,350
2020-09-09,5088,5001,12209
2020-09-09,5088,5129,174
2020-09-09,5088,5360,2382
2020-09-09,5129,5001,1822
2020-09-09,5129,5088,185
2020-09-09,5129,5360,2050
2020-09-09,5360,5001,24583
2020-09-09,5360,5088,2394
2020-09-09,5360,5129,2009
2020-09-09,5360,76001,11
2020-09-09,5837,5045,375
2020-09-09,8001,8078,192
2020-09-09,8001,8296,252
2020-09-09,8001,8433,5497
2020-09-09,8001,8573,502
2020-09-09,8001,8638,157
2020-09-09,8001,47001,87
2020-09-09,8078,8001,169
2020-09-09,8078,8638,20
2020-09-09,8296,8001,249
2020-09-09,8296,8078,15
2020-09-09,8296,8433,122
2020-09-09,8433,8001,5317
2020-09-09,8433,8078,10
2020-09-09,8433,8296,118
2020-09-09,8433,8573,102
2020-09-09,8573,8001,519
2020-09-09,8573,8433,100
2020-09-09,8638,8001,148
2020-09-09,8638,8078,31
2020-09-09,11001,5001,67
2020-09-09,11001,5360,22
2020-09-09,11001,8001,10
2020-09-09,11001,15001,100
2020-09-09,11001,15759,47
2020-09-09,11001,25175,3270
2020-09-09,11001,25290,435
2020-09-09,11001,25473,7070
2020-09-09,11001,25754,50142
2020-09-09,11001,41001,86
2020-09-09,11001,47001,11
2020-09-09,11001,50001,326
2020-09-09,11001,68307,10
2020-09-09,11001,73001,238
2020-09-09,11001,85001,16
2020-09-09,13001,8001,10
2020-09-09,15001,11001,106
2020-09-09,15001,15238,17
2020-09-09,15001,15759,107
2020-09-09,15238,15001,23
2020-09-09,15238,15759,102
2020-09-09,15759,11001,80
2020-09-09,15759,15001,101
2020-09-09,15759,15238,86
2020-09-09,15759,85001,30
2020-09-09,17001,66001,181
2020-09-09,18001,41001,38
2020-09-09,18001,41551,15
2020-09-09,19001,52001,10
2020-09-09,19001,76001,162
2020-09-09,20001,8001,10
2020-09-09,23001,23162,454
2020-09-09,23001,23417,48
2020-09-09,23001,23660,38
2020-09-09,23001,70001,10
2020-09-09,23162,23001,468
2020-09-09,23417,23001,35
2020-09-09,23660,23001,26
2020-09-09,25175,11001,3115
2020-09-09,25175,25473,170
2020-09-09,25175,25754,164
2020-09-09,25175,25899,70
2020-09-09,25290,11001,484
2020-09-09,25290,25754,132
2020-09-09,25473,11001,7183
2020-09-09,25473,25175,200
2020-09-09,25473,25290,13
2020-09-09,25473,25754,768
2020-09-09,25754,11001,49659
2020-09-09,25754,25175,147
2020-09-09,25754,25290,137
2020-09-09,25754,25473,732
2020-09-09,25754,73001,12
2020-09-09,25899,11001,11
2020-09-09,25899,25175,60
2020-09-09,41001,11001,80
2020-09-09,41001,18001,13
2020-09-09,41001,25754,13
2020-09-09,41001,41551,47
2020-09-09,41001,73001,26
2020-09-09,41551,41001,44
2020-09-09,44430,20001,10
2020-09-09,47001,8001,67
2020-09-09,47001,20001,10
2020-09-09,47001,47189,454
2020-09-09,47189,47001,423
2020-09-09,50001,11001,286
2020-09-09,50001,25754,10
2020-09-09,52001,52356,106
2020-09-09,52001,76001,23
2020-09-09,52356,52001,122
2020-09-09,54001,54874,2355
2020-09-09,54874,54001,2392
2020-09-09,63001,66001,109
2020-09-09,63001,76001,15
2020-09-09,66001,17001,183
2020-09-09,66001,63001,121
2020-09-09,66001,76001,21
2020-09-09,66001,76147,899
2020-09-09,68001,68081,48
2020-09-09,68001,68276,5518
2020-09-09,68001,68307,6242
2020-09-09,68001,68547,1225
2020-09-09,68081,68001,31
2020-09-09,68081,68276,53
2020-09-09,68081,68307,46
2020-09-09,68276,68001,5505
2020-09-09,68276,68081,44
2020-09-09,68276,68307,5196
2020-09-09,68276,68547,1663
2020-09-09,68307,68001,6182
2020-09-09,68307,68081,30
2020-09-09,68307,68276,5226
2020-09-09,68307,68547,1191
2020-09-09,68547,68001,1165
2020-09-09,68547,68276,1624
2020-09-09,68547,68307,1148
2020-09-09,70001,23001,15
2020-09-09,73001,11001,170
2020-09-09,73001,25754,26
2020-09-09,73001,41001,30
2020-09-09,73001,73268,171
2020-09-09,73268,73001,166
2020-09-09,76001,19001,183
2020-09-09,76001,52001,14
2020-09-09,76001,63001,26
2020-09-09,76001,66001,14
2020-09-09,76001,76109,226
2020-09-09,76001,76111,190
2020-09-09,76001,76520,3619
2020-09-09,76001,76834,148
2020-09-09,76001,76892,3611
2020-09-09,76109,76001,194
2020-09-09,76111,76001,168
2020-09-09,76111,76520,50
2020-09-09,76111,76834,200
2020-09-09,76111,76892,14
2020-09-09,76147,66001,946
2020-09-09,76520,76001,3611
2020-09-09,76520,76111,38
2020-09-09,76520,76892,282
2020-09-09,76834,76001,157
2020-09-09,76834,76111,185
2020-09-09,76892,76001,3592
2020-09-09,76892,76109,13
2020-09-09,76892,76111,31
2020-09-09,76892,76520,302
2020-09-09,85001,15759,25
2020-09-10,5001,5088,12417
2020-09-10,5001,5129,1807
2020-09-10,5001,5360,24833
2020-09-10,5001,11001,24
2020-09-10,5045,5837,305
2020-09-10,5088,5001,12420
2020-09-10,5088,5129,174
2020-09-10,5088,5360,2364
2020-09-10,5129,5001,1784
2020-09-10,5129,5088,154
2020-09-10,5129,5360,1994
2020-09-10,5360,5001,24436
2020-09-10,5360,5088,2362
2020-09-10,5360,5129,2044
2020-09-10,5360,11001,15
2020-09-10,5837,5045,343
2020-09-10,8001,8078,186
2020-09-10,8001,8296,261
2020-09-10,8001,8433,5606
2020-09-10,8001,8573,518
2020-09-10,8001,8638,122
2020-09-10,8001,47001,52
2020-09-10,8078,8001,184
2020-09-10,8078,8296,14
2020-09-10,8078,8638,31
2020-09-10,8296,8001,277
2020-09-10,8296,8078,15
2020-09-10,8296,8433,189
2020-09-10,8433,8001,5504
2020-09-10,8433,8078,14
2020-09-10,8433,8296,128
2020-09-10,8433,8573,90
2020-09-10,8433,11001,11
2020-09-10,8573,8001,502
2020-09-10,8573,8433,99
2020-09-10,8638,8001,156
2020-09-10,8638,8078,12
2020-09-10,11001,5001,43
2020-09-10,11001,5360,11
2020-09-10,11001,8001,26
2020-09-10,11001,15001,90
2020-09-10,11001,15759,58
2020-09-10,11001,25175,3250
2020-09-10,11001,25290,483
2020-09-10,11001,25473,7330
2020-09-10,11001,25754,51595
2020-09-10,11001,25899,10
2020-09-10,11001,41001,103
2020-09-10,11001,47001,10
2020-09-10,11001,50001,293
2020-09-10,11001,66001,11
2020-09-10,11001,68001,12
2020-09-10,11001,73001,252
2020-09-10,11001,76001,13
2020-09-10,13001,8001,12
2020-09-10,15001,11001,90
2020-09-10,15001,15238,36
2020-09-10,15001,15759,106
2020-09-10,15238,15001,25
2020-09-10,15238,15759,95
2020-09-10,15759,11001,45
2020-09-10,15759,15001,94
2020-09-10,15759,15238,95
2020-09-10,15759,85001,44
2020-09-10,17001,66001,185
2020-09-10,18001,41001,26
2020-09-10,19001,76001,136
2020-09-10,23001,23162,485
2020-09-10,23001,23417,37
2020-09-10,23001,23660,36
2020-09-10,23001,70001,34
2020-09-10,23162,23001,512
2020-09-10,23417,23001,47
2020-09-10,23660,23001,15
2020-09-10,23660,70001,10
2020-09-10,25175,11001,3297
2020-09-10,25175,25473,169
2020-09-10,25175,25754,169
2020-09-10,25175,25899,71
2020-09-10,25290,11001,417
2020-09-10,25290,25754,143
2020-09-10,25473,11001,7127
2020-09-10,25473,25175,168
2020-09-10,25473,25290,10
2020-09-10,25473,25754,734
2020-09-10,25754,11001,49526
2020-09-10,25754,25175,140
2020-09-10,25754,25290,112
2020-09-10,25754,25473,761
2020-09-10,25754,73001,10
2020-09-10,25899,25175,71
2020-09-10,41001,11001,70
2020-09-10,41001,41551,71
2020-09-10,41001,73001,25
2020-09-10,41551,41001,59
2020-09-10,47001,8001,60
2020-09-10,47001,47189,407
2020-09-10,47189,47001,417
2020-09-10,50001,11001,269
2020-09-10,50001,25754,14
2020-09-10,52001,52356,120
2020-09-10,52001,76001,11
2020-09-10,52356,52001,98
2020-09-10,52835,52001,12
2020-09-10,54001,54874,2308
2020-09-10,54874,54001,2400
2020-09-10,63001,66001,116
2020-09-10,63001,76001,12
2020-09-10,66001,17001,187
2020-09-10,66001,63001,90
2020-09-10,66001,76001,42
2020-09-10,66001,76147,992
2020-09-10,68001,20011,11
2020-09-10,68001,68081,43
2020-09-10,68001,68276,5675
2020-09-10,68001,68307,6354
2020-09-10,68001,68547,1261
2020-09-10,68081,68001,34
2020-09-10,68081,68276,40
2020-09-10,68081,68307,29
2020-09-10,68276,68001,5553
2020-09-10,68276,68081,51
2020-09-10,68276,68307,5341
2020-09-10,68276,68547,1653
2020-09-10,68307,68001,6294
2020-09-10,68307,68081,43
2020-09-10,68307,68276,5277
2020-09-10,68307,68547,1189
2020-09-10,68547,68001,1204
2020-09-10,68547,68276,1640
2020-09-10,68547,68307,1221
2020-09-10,70001,23001,11
2020-09-10,70001,23660,10
2020-09-10,73001,11001,150
2020-09-10,73001,25754,23
2020-09-10,73001,41001,33
2020-09-10,73001,73268,136
2020-09-10,73268,73001,169
2020-09-10,76001,19001,185
2020-09-10,76001,63001,35
2020-09-10,76001,66001,32
2020-09-10,76001,76109,207
2020-09-10,76001,76111,177
2020-09-10,76001,76520,3764
2020-09-10,76001,76834,142
2020-09-10,76001,76892,3557
2020-09-10,76109,76001,206
2020-09-10,76111,76001,143
2020-09-10,76111,76520,49
2020-09-10,76111,76834,201
2020-09-10,76147,66001,966
2020-09-10,76520,76001,3634
2020-09-10,76520,76111,49
2020-09-10,76520,76892,314
2020-09-10,76834,76001,157
2020-09-10,76834,76111,220
2020-09-10,76892,76001,3575
2020-09-10,76892,76109,10
2020-09-10,76892,76111,10
2020-09-10,76892,76520,321
2020-09-10,85001,15759,24
2020-09-11,5001,5088,12729
2020-09-11,5001,5129,1876
2020-09-11,5001,5360,24888
2020-09-11,5045,5837,342
2020-09-11,5088,5001,12494
2020-09-11,5088,5129,181
2020-09-11,5088,5360,2315
2020-09-11,5129,5001,1843
2020-09-11,5129,5088,171
2020-09-11,5129,5360,2067
2020-09-11,5360,5001,24935
2020-09-11,5360,5088,2373
2020-09-11,5360,5129,2079
2020-09-11,5837,5045,363
2020-09-11,8001,8078,175
2020-09-11,8001,8296,248
2020-09-11,8001,8433,5556
2020-09-11,8001,8573,548
2020-09-11,8001,8638,148
2020-09-11,8001,13001,22
2020-09-11,8001,47001,70
2020-09-11,8078,8001,189
2020-09-11,8078,8296,24
2020-09-11,8078,8433,13
2020-09-11,8078,8638,28
2020-09-11,8296,8001,259
2020-09-11,8296,8078,27
2020-09-11,8296,8433,136
2020-09-11,8433,8001,5480
2020-09-11,8433,8296,135
2020-09-11,8433,8573,82
2020-09-11,8573,8001,522
2020-09-11,8573,8433,84
2020-09-11,8638,8001,149
2020-09-11,8638,8078,35
2020-09-11,11001,5001,90
2020-09-11,11001,8001,13
2020-09-11,11001,15001,113
2020-09-11,11001,15759,43
2020-09-11,11001,25175,3167
2020-09-11,11001,25290,471
2020-09-11,11001,25473,7215
2020-09-11,11001,25754,49501
2020-09-11,11001,41001,118
2020-09-11,11001,47001,15
2020-09-11,11001,50001,378
2020-09-11,11001,66001,10
2020-09-11,11001,73001,247
2020-09-11,11001,76001,23
2020-09-11,15001,11001,110
2020-09-11,15001,15238,29
2020-09-11,15001,15759,88
2020-09-11,15238,15001,20
2020-09-11,15238,15759,109
2020-09-11,15759,11001,36
2020-09-11,15759,15001,106
2020-09-11,15759,15238,103
2020-09-11,15759,85001,31
2020-09-11,17001,66001,202
2020-09-11,18001,41001,28
2020-09-11,19001,76001,162
2020-09-11,20001,47001,11
2020-09-11,23001,23162,461
2020-09-11,23001,23417,59
2020-09-11,23001,23660,40
2020-09-11,23001,70001,27
2020-09-11,23162,23001,430
2020-09-11,23417,23001,64
2020-09-11,23660,23001,10
2020-09-11,23660,70001,11
2020-09-11,25175,11001,3091
2020-09-11,25175,25473,154
2020-09-11,25175,25754,139
2020-09-11,25175,25899,65
2020-09-11,25290,11001,415
2020-09-11,25290,25473,10
2020-09-11,25290,25754,81
2020-09-11,25473,11001,7210
2020-09-11,25473,25175,171
2020-09-11,25473,25754,735
2020-09-11,25754,11001,49887
2020-09-11,25754,25175,132
2020-09-11,25754,25290,111
2020-09-11,25754,25473,712
2020-09-11,25754,73001,12
2020-09-11,25899,25175,64
2020-09-11,41001,11001,97
2020-09-11,41001,18001,12
2020-09-11,41001,25754,10
2020-09-11,41001,41551,65
2020-09-11,41001,73001,53
2020-09-11,41551,41001,61
2020-09-11,47001,8001,75
2020-09-11,47001,47189,432
2020-09-11,47189,47001,432
2020-09-11,50001,11001,266
2020-09-11,52001,19001,10
2020-09-11,52001,52356,135
2020-09-11,52001,52835,19
2020-09-11,52356,52001,125
2020-09-11,52835,52001,24
2020-09-11,54001,54874,2410
2020-09-11,54874,54001,2454
2020-09-11,63001,66001,120
2020-09-11,63001,76001,29
2020-09-11,66001,17001,177
2020-09-11,66001,63001,130
2020-09-11,66001,76001,51
2020-09-11,66001,76147,935
2020-09-11,68001,20011,11
2020-09-11,68001,68081,30
2020-09-11,68001,68276,5632
2020-09-11,68001,68307,6323
2020-09-11,68001,68547,1256
2020-09-11,68081,68001,37
2020-09-11,68081,68276,41
2020-09-11,68081,68307,32
2020-09-11,68276,68001,5507
2020-09-11,68276,68081,49
2020-09-11,68276,68307,5251
2020-09-11,68276,68547,1711
2020-09-11,68307,68001,6228
2020-09-11,68307,68081,22
2020-09-11,68307,68276,5325
2020-09-11,68307,68547,1225
2020-09-11,68547,68001,1260
2020-09-11,68547,68276,1629
2020-09-11,68547,68307,1203
2020-09-11,70001,23001,38
2020-09-11,70001,23660,11
2020-09-11,73001,11001,168
2020-09-11,73001,25754,10
2020-09-11,73001,41001,24
2020-09-11,73001,73268,140
2020-09-11,73268,73001,142
2020-09-11,76001,19001,149
2020-09-11,76001,52001,11
2020-09-11,76001,63001,11
2020-09-11,76001,66001,36
2020-09-11,76001,73001,10
2020-09-11,76001,76109,237
2020-09-11,76001,76111,186
2020-09-11,76001,76520,3788
2020-09-11,76001,76834,146
2020-09-11,76001,76892,3585
2020-09-11,76109,76001,183
2020-09-11,76111,76001,184
2020-09-11,76111,76109,14
2020-09-11,76111,76520,35
2020-09-11,76111,76834,216
2020-09-11,76111,76892,10
2020-09-11,76147,66001,987
2020-09-11,76520,76001,3754
2020-09-11,76520,76111,50
2020-09-11,76520,76892,312
2020-09-11,76834,76001,114
2020-09-11,76834,76111,195
2020-09-11,76892,76001,3585
2020-09-11,76892,76109,12
2020-09-11,76892,76111,19
2020-09-11,76892,76520,334
2020-09-11,85001,15759,31
2020-09-12,5001,5088,3178
2020-09-12,5001,5129,479
2020-09-12,5001,5360,7288
2020-09-12,5045,5837,125
2020-09-12,5088,5001,4240
2020-09-12,5088,5129,51
2020-09-12,5088,5360,711
2020-09-12,5129,5001,551
